ts_unix_ms,link_id,channel_id,osnr_db,ber,laser_bias_ma,edfa_pump_ma,rx_power_dbm,label
1710000315000,S3,C1,18.4255,1.51594e-05,39.9431,179.686,-11.9729,nominal
1710000316000,S1,C1,18.4617,1.40417e-05,40.1828,180.247,-12.0382,nominal
1710000316000,S2,C1,18.1421,2.7052e-05,40.0862,186.522,-12.1335,edfa_aging
1710000316000,S3,C1,18.4726,1.37198e-05,39.7561,180.043,-11.9979,nominal
1710000317000,S1,C1,18.4548,1.42493e-05,39.9798,179.825,-12.1153,nominal
1710000317000,S2,C1,18.2999,1.9685e-05,40.1711,186.275,-12.1756,edfa_aging
1710000317000,S3,C1,18.5479,1.16724e-05,39.8074,180.556,-11.8398,nominal
1710000318000,S1,C1,18.4982,1.29893e-05,40.1708,180.371,-11.879,nominal
1710000318000,S2,C1,18.2586,2.14136e-05,40.0368,186.973,-11.9958,edfa_aging
1710000318000,S3,C1,18.4114,1.56163e-05,39.882,180.443,-11.9825,nominal
1710000319000,S1,C1,18.4978,1.30025e-05,40.0396,180.042,-12.0304,nominal
1710000319000,S2,C1,18.2393,2.2269e-05,39.9107,186.975,-12.0763,edfa_aging
1710000319000,S3,C1,18.4744,1.36686e-05,39.996,179.795,-11.9656,nominal
1710000320000,S1,C1,18.5422,1.18167e-05,40.1291,179.588,-12.0564,nominal
1710000320000,S2,C1,18.1944,2.43756e-05,39.8647,187.632,-11.9019,edfa_aging
1710000320000,S3,C1,18.4549,1.42467e-05,40.011,179.529,-12.0075,nominal
1710000321000,S1,C1,18.5065,1.2762e-05,39.9081,180.505,-11.9282,nominal
1710000321000,S2,C1,18.1749,2.53445e-05,39.7253,188.206,-12.0588,edfa_aging
1710000321000,S3,C1,18.5572,1.14394e-05,39.886,180.114,-12.0842,nominal
1710000322000,S1,C1,18.4622,1.40285e-05,40.0218,179.975,-12.0674,nominal
1710000322000,S2,C1,18.1827,2.49531e-05,39.9063,188.816,-12.0171,edfa_aging
1710000322000,S3,C1,18.557,1.14432e-05,40.0137,179.927,-11.9384,nominal
1710000323000,S1,C1,18.5106,1.26504e-05,40.395,179.653,-12.1042,nominal
1710000323000,S2,C1,18.1542,2.64119e-05,40.0681,188.597,-11.9395,edfa_aging
1710000323000,S3,C1,18.4685,1.38395e-05,39.8991,180.269,-11.8876,nominal
1710000324000,S1,C1,18.6319,9.71409e-06,40.1237,180.089,-12.042,nominal
1710000324000,S2,C1,18.1348,2.74432e-05,40.218,189.542,-12.1199,edfa_aging
1710000324000,S3,C1,18.5059,1.27776e-05,40.0938,180.317,-12.0972,nominal
1710000325000,S1,C1,18.5636,1.12816e-05,40.1501,179.673,-12.0017,nominal
1710000325000,S2,C1,18.1533,2.64595e-05,40.1483,189.628,-11.9677,edfa_aging
1710000325000,S3,C1,18.3691,1.70623e-05,39.7991,180.132,-12.158,nominal
1710000326000,S1,C1,18.3609,1.7355e-05,40.0345,180.222,-11.975,nominal
1710000326000,S2,C1,17.9782,3.72105e-05,40.173,189.937,-12.1381,edfa_aging
1710000326000,S3,C1,18.5423,1.18156e-05,40.1725,179.654,-12.1438,nominal
1710000327000,S1,C1,18.4929,1.31388e-05,40.1281,180.037,-11.956,nominal
1710000327000,S2,C1,18.1308,2.76633e-05,39.9215,190.323,-11.8149,edfa_aging
1710000327000,S3,C1,18.5172,1.24703e-05,40.0412,179.525,-12.0289,nominal
1710000328000,S1,C1,18.4562,1.42059e-05,39.8251,179.913,-11.9196,nominal
1710000328000,S2,C1,18.0395,3.30742e-05,39.928,190.551,-12.1137,edfa_aging
1710000328000,S3,C1,18.5661,1.12206e-05,39.9407,179.895,-11.9804,nominal
1710000329000,S1,C1,18.5311,1.21033e-05,39.8717,180.331,-12.0057,nominal
1710000329000,S2,C1,18.0989,2.94543e-05,39.7619,191.303,-12.0762,edfa_aging
1710000329000,S3,C1,18.3803,1.66669e-05,39.8396,180.194,-11.9481,nominal
1710000330000,S1,C1,18.4913,1.31827e-05,40.0636,179.547,-11.9674,nominal
1710000330000,S2,C1,18.1,2.93932e-05,39.8918,191.036,-11.8097,edfa_aging
1710000330000,S3,C1,18.5171,1.24736e-05,40.0839,179.98,-12.1864,nominal
1710000331000,S1,C1,18.5966,1.04973e-05,40.1222,180.454,-12.0052,nominal
1710000331000,S2,C1,17.9841,3.6795e-05,39.8226,192.085,-12.0429,edfa_aging
1710000331000,S3,C1,18.4821,1.34461e-05,39.9129,180.283,-12.1302,nominal
1710000332000,S1,C1,18.5466,1.1706e-05,39.9376,179.254,-12.047,nominal
1710000332000,S2,C1,18.051,3.23428e-05,39.9552,192.059,-11.9481,edfa_aging
1710000332000,S3,C1,18.3691,1.70605e-05,40.0998,179.846,-11.9918,nominal
1710000333000,S1,C1,18.5445,1.17578e-05,39.9709,180.711,-11.9644,nominal
1710000333000,S2,C1,18.0355,3.33316e-05,40.094,193.225,-12.0114,edfa_aging
1710000333000,S3,C1,18.4651,1.39419e-05,40.2776,180.438,-11.9681,nominal
1710000334000,S1,C1,18.5093,1.26842e-05,39.9447,180.136,-11.9682,nominal
1710000334000,S2,C1,17.9456,3.95919e-05,39.975,192.81,-12.1851,edfa_aging
1710000334000,S3,C1,18.4957,1.30606e-05,40.0305,180.144,-12.0357,nominal
1710000335000,S1,C1,18.498,1.29965e-05,39.9707,179.956,-11.8494,nominal
1710000335000,S2,C1,17.9393,4.00681e-05,39.9433,193.502,-11.9973,edfa_aging
1710000335000,S3,C1,18.5399,1.18765e-05,40.0416,179.882,-12.0509,nominal
1710000336000,S1,C1,18.517,1.24766e-05,39.8187,179.765,-11.9487,nominal
1710000336000,S2,C1,17.9565,3.87825e-05,40.0963,194.03,-12.0821,edfa_aging
1710000336000,S3,C1,18.5095,1.26793e-05,40.0877,179.721,-11.9647,nominal
1710000337000,S1,C1,18.5648,1.12529e-05,39.7838,180.283,-12.0514,nominal
1710000337000,S2,C1,17.8244,4.96752e-05,40.2204,194.416,-11.8643,edfa_aging
1710000337000,S3,C1,18.4739,1.36831e-05,39.9281,179.954,-12.0584,nominal
1710000338000,S1,C1,18.5267,1.22185e-05,39.9863,179.998,-11.9489,nominal
1710000338000,S2,C1,17.8987,4.32578e-05,40.1556,195.095,-12.0926,edfa_aging
1710000338000,S3,C1,18.522,1.23446e-05,40.2986,180.042,-12.1401,nominal
1710000339000,S1,C1,18.4824,1.34356e-05,39.7378,179.991,-12.0159,nominal
1710000339000,S2,C1,17.9157,4.1898e-05,39.738,195.496,-11.8671,edfa_aging
1710000339000,S3,C1,18.4943,1.31e-05,39.9783,180.632,-11.8916,nominal
1710000340000,S1,C1,18.5638,1.12776e-05,39.8516,180.479,-11.8712,nominal
1710000340000,S2,C1,17.8693,4.57015e-05,40.2553,195.152,-12.0351,edfa_aging
1710000340000,S3,C1,18.4672,1.38798e-05,40.1151,180.047,-11.9285,nominal
1710000341000,S1,C1,18.5096,1.26767e-05,39.8992,179.887,-12.131,nominal
1710000341000,S2,C1,17.7971,5.22366e-05,39.927,195.389,-11.9725,edfa_aging
1710000341000,S3,C1,18.4487,1.44359e-05,40.0635,180.274,-12.0308,nominal
1710000342000,S1,C1,18.4961,1.30485e-05,39.8402,179.967,-12.0485,nominal
1710000342000,S2,C1,17.8431,4.79893e-05,39.7765,196.503,-11.7992,edfa_aging
1710000342000,S3,C1,18.5071,1.27439e-05,39.9274,179.2,-12.0109,nominal
1710000343000,S1,C1,18.4604,1.40802e-05,40.0337,180.236,-12.0483,nominal
1710000343000,S2,C1,17.9241,4.12383e-05,39.9394,196.466,-12.0381,edfa_aging
1710000343000,S3,C1,18.5075,1.27329e-05,40.2193,180.4,-12.0689,nominal
1710000344000,S1,C1,18.4717,1.37468e-05,39.9309,180.496,-11.9865,nominal
1710000344000,S2,C1,17.9002,4.314e-05,40.1438,196.619,-12.0363,edfa_aging
1710000344000,S3,C1,18.5918,1.06092e-05,40.0729,179.982,-11.8704,nominal
1710000345000,S1,C1,18.4682,1.38497e-05,39.9855,180.002,-12.0063,nominal
1710000345000,S2,C1,17.8135,5.06881e-05,39.5934,197.035,-11.9543,edfa_aging
1710000345000,S3,C1,18.4771,1.35884e-05,39.9209,179.649,-11.9619,nominal
1710000346000,S1,C1,18.3604,1.73734e-05,39.8459,180.127,-12.1218,nominal
1710000346000,S2,C1,17.7648,5.54173e-05,40.1903,197.729,-12.089,edfa_aging
1710000346000,S3,C1,18.58,1.08866e-05,39.9225,179.117,-11.9204,nominal
1710000347000,S1,C1,18.5508,1.1598e-05,39.8859,180.081,-12.1434,nominal
1710000347000,S2,C1,17.7901,5.29203e-05,40.0265,198.063,-11.9382,edfa_aging
1710000347000,S3,C1,18.5173,1.24687e-05,39.7332,179.677,-12.0192,nominal
1710000348000,S1,C1,18.5283,1.21763e-05,40.0739,180.363,-11.9816,nominal
1710000348000,S2,C1,17.7774,5.41642e-05,40.0781,197.254,-11.936,edfa_aging
1710000348000,S3,C1,18.5587,1.14024e-05,39.8616,180.652,-12.0852,nominal
1710000349000,S1,C1,18.4893,1.32406e-05,40.0514,180.665,-11.8801,nominal
1710000349000,S2,C1,17.7285,5.9198e-05,39.7877,198.141,-12.0049,edfa_aging
1710000349000,S3,C1,18.4545,1.42589e-05,40.1469,180.338,-11.8193,nominal
1710000350000,S1,C1,18.5523,1.15614e-05,39.927,179.685,-11.881,nominal
1710000350000,S2,C1,17.7315,5.88814e-05,39.9104,198.589,-12.15,edfa_aging
1710000350000,S3,C1,18.4561,1.42109e-05,40.1492,180.325,-11.9665,nominal
1710000351000,S1,C1,18.5219,1.2346e-05,40.0512,180.009,-12.0275,nominal
1710000351000,S2,C1,17.7653,5.53674e-05,39.8228,198.754,-12.1925,edfa_aging
1710000351000,S3,C1,18.4844,1.33798e-05,39.8848,179.822,-11.9156,nominal
1710000352000,S1,C1,18.5186,1.24346e-05,40.0246,180.043,-11.9596,nominal
1710000352000,S2,C1,17.7668,5.52177e-05,40.1706,199.96,-12.0752,edfa_aging
1710000352000,S3,C1,18.5446,1.17549e-05,40.1173,180.253,-11.8879,nominal
1710000353000,S1,C1,18.3763,1.68086e-05,40.0202,180.301,-12.0644,nominal
1710000353000,S2,C1,17.584,7.65796e-05,39.8769,200.353,-12.0441,edfa_aging
1710000353000,S3,C1,18.5087,1.27024e-05,40.1704,180.253,-11.8444,nominal
1710000354000,S1,C1,18.4883,1.32672e-05,40.2354,180.669,-12.1101,nominal
1710000354000,S2,C1,17.7409,5.78824e-05,40.0501,200.163,-12.1951,edfa_aging
1710000354000,S3,C1,18.5375,1.19366e-05,40.1409,180.143,-11.9557,nominal
1710000355000,S1,C1,18.5266,1.22214e-05,39.9359,180.056,-11.899,nominal
1710000355000,S2,C1,17.6848,6.4042e-05,39.8945,201.135,-12.03,edfa_aging
1710000355000,S3,C1,18.5158,1.25092e-05,40.2122,179.643,-12.1202,nominal
1710000356000,S1,C1,18.5805,1.08743e-05,40.0589,180.149,-11.9424,nominal
1710000356000,S2,C1,17.7217,5.99354e-05,39.7436,200.798,-12.0033,edfa_aging
1710000356000,S3,C1,18.5514,1.15849e-05,39.7421,179.769,-11.953,nominal
1710000357000,S1,C1,18.592,1.06039e-05,40.059,180.52,-12.0222,nominal
1710000357000,S2,C1,17.6492,6.82443e-05,40.1263,201.821,-12.0045,edfa_aging
1710000357000,S3,C1,18.5099,1.267e-05,40.0561,179.887,-12.0412,nominal
1710000358000,S1,C1,18.5713,1.10942e-05,39.9606,179.559,-12.0253,nominal
1710000358000,S2,C1,17.6584,6.71422e-05,40.1726,201.941,-11.9046,edfa_aging
1710000358000,S3,C1,18.4737,1.36891e-05,39.8837,181.204,-12.0175,nominal
1710000359000,S1,C1,18.4419,1.46436e-05,39.8209,179.751,-11.9233,nominal
1710000359000,S2,C1,17.7046,6.18088e-05,40.2206,202.068,-12.0474,edfa_aging
1710000359000,S3,C1,18.5257,1.22453e-05,40.1267,179.227,-11.912,nominal
1710000360000,S1,C1,18.3901,1.63293e-05,40.0991,179.88,-11.9704,nominal
1710000360000,S2,C1,17.4601,9.48683e-05,39.91,202.541,-11.9831,edfa_aging
1710000360000,S3,C1,18.5045,1.28163e-05,39.9152,180.658,-11.9751,nominal
1710000361000,S1,C1,18.5285,1.21711e-05,40.0346,180.059,-12.0223,nominal
1710000361000,S2,C1,17.6746,6.52316e-05,40.0009,202.483,-12.0748,edfa_aging
1710000361000,S3,C1,18.5874,1.0711e-05,40.0408,180.559,-12.0208,nominal
1710000362000,S1,C1,18.5014,1.29023e-05,40.0026,180.155,-11.9734,nominal
1710000362000,S2,C1,17.5908,7.56724e-05,40.098,203.476,-11.9276,edfa_aging
1710000362000,S3,C1,18.492,1.31637e-05,40.1561,180.095,-12.0072,nominal
1710000363000,S1,C1,18.5481,1.16664e-05,39.9985,179.852,-11.9964,nominal
1710000363000,S2,C1,17.4764,9.2275e-05,40.0436,203.224,-12.0281,edfa_aging
1710000363000,S3,C1,18.5055,1.27902e-05,39.7902,180.33,-11.9586,nominal
1710000364000,S1,C1,18.4937,1.31161e-05,39.998,180.771,-12.0278,nominal
1710000364000,S2,C1,17.4205,0.000101484,40.0256,203.942,-12.0242,edfa_aging
1710000364000,S3,C1,18.4847,1.33716e-05,39.9271,180.152,-11.8854,nominal
1710000365000,S1,C1,18.511,1.26391e-05,39.8606,179.776,-12.0522,nominal
1710000365000,S2,C1,17.5559,8.0433e-05,40.3452,203.74,-12.0005,edfa_aging
1710000365000,S3,C1,18.5578,1.14242e-05,39.9189,180.228,-11.8927,nominal
1710000366000,S1,C1,18.425,1.51762e-05,40.0383,179.98,-11.9226,nominal
1710000366000,S2,C1,17.4752,9.24507e-05,39.9305,204.095,-12.1719,edfa_aging
1710000366000,S3,C1,18.5437,1.17779e-05,40.0173,179.774,-12.1106,nominal
1710000367000,S1,C1,18.5224,1.23327e-05,39.7238,180.501,-12.0328,nominal
1710000367000,S2,C1,17.5633,7.93923e-05,40.1267,204.793,-11.9324,edfa_aging
1710000367000,S3,C1,18.5326,1.20657e-05,39.7874,179.227,-11.9544,nominal
1710000368000,S1,C1,18.4778,1.35706e-05,39.9902,180.374,-12.0886,nominal
1710000368000,S2,C1,17.5104,8.70333e-05,39.9134,205.142,-12.0564,edfa_aging
1710000368000,S3,C1,18.4377,1.47759e-05,40.1378,181.072,-11.9705,nominal
1710000369000,S1,C1,18.5175,1.24635e-05,39.7695,180.055,-11.8529,nominal
1710000369000,S2,C1,17.4794,9.17928e-05,40.2074,205.929,-12.0255,edfa_aging
1710000369000,S3,C1,18.4242,1.52027e-05,40.3072,180.7,-11.9385,nominal
1710000370000,S1,C1,18.523,1.23176e-05,39.9409,180.213,-11.8971,nominal
1710000370000,S2,C1,17.5224,8.52428e-05,39.9546,205.684,-12.0226,edfa_aging
1710000370000,S3,C1,18.5132,1.2578e-05,39.9769,179.452,-11.9382,nominal
1710000371000,S1,C1,18.4941,1.3104e-05,40.1008,180.392,-11.9542,nominal
1710000371000,S2,C1,17.4689,9.34551e-05,39.8456,206.229,-11.7952,edfa_aging
1710000371000,S3,C1,18.5361,1.19737e-05,40.095,180.456,-11.9459,nominal
1710000372000,S1,C1,18.5158,1.2508e-05,39.9545,180.055,-12.0007,nominal
1710000372000,S2,C1,17.483,9.12315e-05,40.1071,206.58,-12.0067,edfa_aging
1710000372000,S3,C1,18.574,1.103e-05,39.6201,179.846,-11.9151,nominal
1710000373000,S1,C1,18.4993,1.29594e-05,39.9212,180.323,-11.98,nominal
1710000373000,S2,C1,17.4741,9.26265e-05,40.0017,207.554,-12.0536,edfa_aging
1710000373000,S3,C1,18.4102,1.56557e-05,39.8362,180.19,-11.9783,nominal
1710000374000,S1,C1,18.538,1.19257e-05,40.07,179.688,-12.1098,nominal
1710000374000,S2,C1,17.4353,9.89686e-05,39.9365,207.155,-12.0141,edfa_aging
1710000374000,S3,C1,18.4915,1.31786e-05,40.1131,179.595,-11.8997,nominal
1710000375000,S1,C1,18.5251,1.22616e-05,39.9525,180.088,-11.997,nominal
1710000375000,S2,C1,17.4454,9.72799e-05,39.9604,206.976,-12.028,edfa_aging
1710000375000,S3,C1,18.4155,1.54835e-05,40.0572,179.583,-11.8389,nominal
1710000376000,S1,C1,18.4726,1.37194e-05,39.9315,179.393,-11.974,nominal
1710000376000,S2,C1,17.4321,9.95047e-05,39.901,207.166,-12.0309,edfa_aging
1710000376000,S3,C1,18.452,1.43355e-05,40.1122,180.746,-12.0253,nominal
1710000377000,S1,C1,18.4706,1.37789e-05,39.9336,179.697,-12.0114,nominal
1710000377000,S2,C1,17.311,0.000121871,40.072,207.913,-11.992,edfa_aging
1710000377000,S3,C1,18.4889,1.32503e-05,40.2111,179.822,-12.0895,nominal
1710000378000,S1,C1,18.5872,1.07164e-05,40.2192,179.595,-11.9614,nominal
1710000378000,S2,C1,17.3526,0.000113742,40.0437,208.414,-11.9216,edfa_aging
1710000378000,S3,C1,18.5482,1.16658e-05,40.0257,179.97,-12.0211,nominal
1710000379000,S1,C1,18.4949,1.30821e-05,40.092,180.565,-12.0561,nominal
1710000379000,S2,C1,17.347,0.000114792,40.2448,208.243,-12.0954,edfa_aging
1710000379000,S3,C1,18.4737,1.36893e-05,39.9745,180.283,-11.9968,nominal
1710000380000,S1,C1,18.5496,1.16295e-05,40.0643,179.869,-11.9815,nominal
1710000380000,S2,C1,17.321,0.000119856,39.8917,208.562,-11.9724,edfa_aging
1710000380000,S3,C1,18.4641,1.39711e-05,39.9406,180.592,-12.0181,nominal
1710000381000,S1,C1,18.5197,1.24054e-05,39.8136,180.178,-12.1195,nominal
1710000381000,S2,C1,17.2474,0.000135259,40.2097,208.966,-12.0162,edfa_aging
1710000381000,S3,C1,18.484,1.33908e-05,40.0252,179.813,-12.0664,nominal
1710000382000,S1,C1,18.4718,1.37441e-05,40.0848,179.681,-11.9981,nominal
1710000382000,S2,C1,17.2854,0.000127106,40.0775,209.649,-11.9974,edfa_aging
1710000382000,S3,C1,18.5629,1.12989e-05,39.6926,180.25,-12.0461,nominal
1710000383000,S1,C1,18.4626,1.40169e-05,39.7979,179.974,-12.0445,nominal
1710000383000,S2,C1,17.3177,0.000120511,39.7817,210.219,-11.9266,edfa_aging
1710000383000,S3,C1,18.6208,9.95528e-06,40.2293,180.308,-11.938,nominal
1710000384000,S1,C1,18.506,1.2775e-05,40.0636,179.942,-12.1008,nominal
1710000384000,S2,C1,17.2974,0.000124619,40.2203,210.016,-12.0171,edfa_aging
1710000384000,S3,C1,18.4229,1.52435e-05,39.6831,179.769,-11.9209,nominal
1710000385000,S1,C1,18.5128,1.25891e-05,39.8242,179.708,-12.0277,nominal
1710000385000,S2,C1,17.3511,0.000114027,39.7275,210.293,-12.2121,edfa_aging
1710000385000,S3,C1,18.4863,1.33247e-05,39.7694,179.775,-12.0661,nominal
1710000386000,S1,C1,18.5307,1.21136e-05,40.2843,180.403,-11.9948,nominal
1710000386000,S2,C1,17.2316,0.000138788,40.0713,211.442,-11.9493,edfa_aging
1710000386000,S3,C1,18.4785,1.35495e-05,40.0158,180.249,-12.0111,nominal
1710000387000,S1,C1,18.4367,1.48076e-05,39.7388,179.379,-12.0434,nominal
1710000387000,S2,C1,17.2274,0.000139735,39.7143,211.957,-11.9461,edfa_aging
1710000387000,S3,C1,18.5584,1.14085e-05,40.1452,179.958,-12.1106,nominal
1710000388000,S1,C1,18.4703,1.37889e-05,40.1745,180.308,-11.9237,nominal
1710000388000,S2,C1,17.2075,0.000144303,40.0362,211.795,-11.9487,edfa_aging
1710000388000,S3,C1,18.5218,1.23491e-05,40.0863,180.63,-12.0544,nominal
1710000389000,S1,C1,18.4953,1.30727e-05,40.1113,181.132,-12.0515,nominal
1710000389000,S2,C1,17.2075,0.0001443,39.9393,211.671,-12.0599,edfa_aging
1710000389000,S3,C1,18.577,1.09563e-05,40.2278,179.292,-11.9852,nominal
1710000390000,S1,C1,18.58,1.08849e-05,39.7248,179.719,-11.9231,nominal
1710000390000,S2,C1,17.1804,0.000150756,39.9545,211.985,-11.8646,edfa_aging
1710000390000,S3,C1,18.4494,1.44138e-05,39.9379,180.212,-12.0309,nominal
1710000391000,S1,C1,18.382,1.66089e-05,39.955,180.064,-11.9395,nominal
1710000391000,S2,C1,17.1042,0.000170188,39.7075,212.808,-12.0182,edfa_aging
1710000391000,S3,C1,18.5007,1.29215e-05,39.9065,179.945,-12.0063,nominal
1710000392000,S1,C1,18.522,1.23445e-05,40.2076,179.418,-12.0444,nominal
1710000392000,S2,C1,17.2023,0.00014552,39.8808,212.162,-12.0709,edfa_aging
1710000392000,S3,C1,18.4772,1.3586e-05,40.0851,179.452,-12.1088,nominal
1710000393000,S1,C1,18.473,1.37089e-05,40.1613,180.039,-11.8843,nominal
1710000393000,S2,C1,17.2218,0.000141004,40.175,212.532,-11.8479,edfa_aging
1710000393000,S3,C1,18.4452,1.4543e-05,39.8342,179.961,-12.0156,nominal
1710000394000,S1,C1,18.5216,1.23548e-05,39.7422,179.344,-12.104,nominal
1710000394000,S2,C1,17.2157,0.000142401,40.0917,213.848,-12.2053,edfa_aging
1710000394000,S3,C1,18.4921,1.31613e-05,40.0331,179.439,-12.132,nominal
1710000395000,S1,C1,18.4754,1.36389e-05,39.9129,180.302,-11.9551,nominal
1710000395000,S2,C1,17.0927,0.00017331,39.9884,213.219,-11.9493,edfa_aging
1710000395000,S3,C1,18.4408,1.46791e-05,40.0783,179.871,-12,nominal
1710000396000,S1,C1,18.5182,1.2444e-05,39.8148,179.846,-11.9919,nominal
1710000396000,S2,C1,17.1248,0.000164735,39.9796,213.795,-11.9602,edfa_aging
1710000396000,S3,C1,18.6086,1.0225e-05,40.0458,180.438,-12.0039,nominal
1710000397000,S1,C1,18.5782,1.09278e-05,39.8371,179.294,-11.9371,nominal
1710000397000,S2,C1,17.2144,0.000142711,39.9019,215.232,-12.0302,edfa_aging
1710000397000,S3,C1,18.5209,1.23736e-05,39.6967,179.725,-12.0708,nominal
1710000398000,S1,C1,18.5177,1.24578e-05,39.8944,179.517,-12.1202,nominal
1710000398000,S2,C1,17.104,0.000170261,40.2187,214.534,-12.0659,edfa_aging
1710000398000,S3,C1,18.4492,1.44204e-05,39.9659,180.246,-12.0166,nominal
1710000399000,S1,C1,18.5217,1.23521e-05,40.2668,179.397,-12.0908,nominal
1710000399000,S2,C1,17.1143,0.000167507,39.9961,215.575,-11.8799,edfa_aging
1710000399000,S3,C1,18.4697,1.38055e-05,39.6948,180.124,-11.9807,nominal
1710000400000,S1,C1,18.5186,1.24329e-05,40.0106,179.925,-12.0628,nominal
1710000400000,S2,C1,17.0767,0.000177713,40.166,215.242,-11.9023,edfa_aging
1710000400000,S3,C1,18.5866,1.07294e-05,40.1283,179.809,-11.9639,nominal
1710000401000,S1,C1,18.4625,1.40189e-05,39.9567,180.387,-11.9961,nominal
1710000401000,S2,C1,17.1222,0.000165409,39.7786,215.235,-11.8659,edfa_aging
1710000401000,S3,C1,18.4761,1.36187e-05,39.9343,179.894,-11.832,nominal
1710000402000,S1,C1,18.5272,1.22072e-05,39.9403,179.877,-11.9912,nominal
1710000402000,S2,C1,17.1079,0.000169197,39.7692,216.151,-11.9938,edfa_aging
1710000402000,S3,C1,18.5347,1.20099e-05,40.1484,180.09,-11.8694,nominal
1710000403000,S1,C1,18.4896,1.32323e-05,40.0904,179.558,-11.9966,nominal
1710000403000,S2,C1,17.1635,0.000154885,40.2092,216.248,-12.0032,edfa_aging
1710000403000,S3,C1,18.5292,1.21538e-05,40.1967,180.133,-12.0311,nominal
1710000404000,S1,C1,18.4594,1.41106e-05,40.0941,179.696,-12.0185,nominal
1710000404000,S2,C1,17.0597,0.000182515,39.8717,216.93,-11.997,edfa_aging
1710000404000,S3,C1,18.5546,1.1503e-05,39.7979,179.806,-11.8494,nominal
1710000405000,S1,C1,18.4981,1.29941e-05,39.8526,180.082,-12.0537,nominal
1710000405000,S2,C1,17.0449,0.000186796,39.9752,216.326,-12.1031,edfa_aging
1710000405000,S3,C1,18.5317,1.20871e-05,40.1361,179.943,-11.982,nominal
1710000406000,S1,C1,18.4886,1.32591e-05,40.2105,179.042,-12.1058,nominal
1710000406000,S2,C1,16.9495,0.000216423,40.0772,217.422,-11.8877,edfa_aging
1710000406000,S3,C1,18.4895,1.32348e-05,40.059,180.312,-11.7946,nominal
1710000407000,S1,C1,18.5377,1.19331e-05,39.828,180.27,-12.0321,nominal
1710000407000,S2,C1,16.9774,0.000207368,40.1449,217.618,-11.8975,edfa_aging
1710000407000,S3,C1,18.4704,1.37842e-05,40.2232,179.61,-11.9644,nominal
1710000408000,S1,C1,18.4979,1.30001e-05,39.9488,180.195,-11.9571,nominal
1710000408000,S2,C1,16.9505,0.000216074,40.102,218.155,-11.9329,edfa_aging
1710000408000,S3,C1,18.4112,1.5623e-05,39.8107,179.538,-12.0367,nominal
1710000409000,S1,C1,18.4735,1.36934e-05,40.0579,179.029,-11.9189,nominal
1710000409000,S2,C1,16.957,0.000213945,40.0903,218.251,-12.1063,edfa_aging
1710000409000,S3,C1,18.4976,1.30068e-05,39.809,180.131,-11.9508,nominal
1710000410000,S1,C1,18.5728,1.10579e-05,40.2469,180.509,-12.0384,nominal
1710000410000,S2,C1,16.8957,0.000234833,40.2522,218.063,-12.009,edfa_aging
1710000410000,S3,C1,18.5069,1.27496e-05,39.8818,180.191,-11.9912,nominal
1710000411000,S1,C1,18.5494,1.16338e-05,39.9384,179.36,-11.9147,nominal
1710000411000,S2,C1,17.01,0.000197205,40.0461,219.282,-11.9646,edfa_aging
1710000411000,S3,C1,18.482,1.34486e-05,39.7238,179.091,-11.88,nominal
1710000412000,S1,C1,18.5635,1.12841e-05,40.0332,179.937,-12.1049,nominal
1710000412000,S2,C1,16.8843,0.000238899,40.1446,219.419,-11.9515,edfa_aging
1710000412000,S3,C1,18.4928,1.3141e-05,40.0184,180.048,-12.0184,nominal
1710000413000,S1,C1,18.5304,1.21224e-05,40.1856,180.504,-11.938,nominal
1710000413000,S2,C1,16.9386,0.00022004,40.0142,219.73,-12.0554,edfa_aging
1710000413000,S3,C1,18.4393,1.47249e-05,39.8913,180.556,-12.0274,nominal
1710000414000,S1,C1,18.4945,1.30934e-05,40.0837,179.355,-12.0841,nominal
1710000414000,S2,C1,16.8499,0.000251566,40.0322,219.909,-11.9393,edfa_aging
1710000414000,S3,C1,18.6086,1.02266e-05,40.0284,180.336,-12.1826,nominal
1710000415000,S1,C1,18.479,1.35333e-05,40.1593,179.268,-11.9798,nominal
1710000415000,S2,C1,16.9182,0.000226965,40.2947,220.11,-11.8585,edfa_aging
1710000415000,S3,C1,18.4749,1.3652e-05,40.05,179.864,-12.0184,nominal
1710000416000,S1,C1,18.486,1.3333e-05,40.146,179.564,-12.0739,nominal
